index,name,pearson_r,abs_pearson,spearman_r,f_stat,p_value,mutual_info,univariate_rank
356,bar5s_lvl_flow_toward_net_sum,0.03267221459731603,0.03267221459731603,0.012026764271677393,1.041477263814947,0.3844237521766636,0.0,133.0
346,bar5s_lvl_depth_imbal_eob,0.03238579589013243,0.03238579589013243,0.04017680910379732,2.6243258601557367,0.03326181986508938,0.03237435849234549,134.0
385,bar5s_setup_late_velocity,-0.03235191005710546,0.03235191005710546,-0.030382791511167656,0.36619210368875,0.8328155894309732,0.0854920323719468,135.0
281,bar5s_deriv_dbid10_d2_w12,-0.032318910559572304,0.032318910559572304,0.004781498284977798,1.3654219677357973,0.2437009872328714,0.00865580817946121,136.0
101,bar5s_shape_ask_sz_l00_eob,0.03231666561839517,0.03231666561839517,0.03770970018244939,0.6561752142730706,0.6225542750688856,0.03629330761691252,137.0
121,bar5s_shape_ask_ct_l00_eob,0.03177975700512956,0.03177975700512956,0.03511319692233086,0.717840898601651,0.5797262361751918,0.0,138.0
131,bar5s_shape_bid_sz_frac_l00_eob,0.03168021151600619,0.03168021151600619,0.0560213966309515,1.6420510819718663,0.16118366196789793,0.0031480458437620484,139.0
211,bar5s_flow_net_volnorm_ask_p1_2_sum,0.030965367122818544,0.030965367122818544,-0.07408798618488231,0.0959166500622127,0.9837751510395197,0.03412560566724521,140.0
442,rvol_lookback_trade_vol_trend,0.030919244132319126,0.030919244132319126,0.060089438618156105,3.5346637844288313,0.007045738010754768,0.026941715688882262,141.0
104,bar5s_shape_ask_sz_l03_eob,0.030763326776903802,0.030763326776903802,0.03821914025856631,1.8826206466329891,0.11100265145923568,0.016511420517253406,142.0
373,bar5s_lvl_size_at_level_d1_w3,-0.030725089176543915,0.030725089176543915,-0.04790219173698734,0.7049373837814976,0.5885664627376246,0.017847580132200225,143.0
358,bar5s_lvl_flow_toward_away_imbal_sum,0.03038992179034095,0.03038992179034095,0.030448727096625043,1.2889722232528966,0.2722251729522246,0.011074176150210224,144.0
257,bar5s_deriv_obi10_d2_w12,-0.03036024834460057,0.03036024834460057,-0.025042330679557488,1.2424046300812726,0.2909588487509552,0.009156014977883764,145.0
406,bar5s_setup_size_at_level_start,-0.030337064281184916,0.030337064281184916,-0.03340074627725586,1.816994251368341,0.12302391791600074,0.023768570633616815,146.0
303,bar5s_deriv_dabove01_d1_w72,-0.030221944456806243,0.030221944456806243,-0.017790643392901172,0.15852349717601813,0.9591660538716562,0.02364583246333929,147.0
428,rvol_flow_net_bid_zscore,0.030203647573687594,0.030203647573687594,0.022473496816494208,2.1752176460597936,0.06959502155239532,0.022987754711190078,148.0
132,bar5s_shape_bid_sz_frac_l01_eob,0.030176619602446275,0.030176619602446275,0.03030145231664954,1.2744026751007738,0.27797328115183983,0.0,149.0
368,bar5s_lvl_depth_band_1to2_qty_eob,0.029882246046703975,0.029882246046703975,0.06209844936474769,2.1834384880677615,0.06867578285982011,0.012757562707673031,150.0
185,bar5s_flow_net_vol_bid_p2_3_sum,0.029817099913297042,0.029817099913297042,-0.0034840456440624165,1.9106771782933019,0.10620462612010033,0.005455097036377143,151.0
231,bar5s_approach_is_pm_low,-0.02959369080912395,0.02959369080912395,-0.019158287378031873,0.8242854877976906,0.5096203710481246,0.0,152.0
98,bar5s_shape_bid_sz_l07_eob,0.029390052337076412,0.029390052337076412,0.0480741983760874,1.0974009274229464,0.3562835695637985,0.008361481599030718,153.0
336,bar5s_cumul_flow_net_ask_p0_1,-0.029376798803361154,0.029376798803361154,-0.03831973262910292,3.501482073189455,0.007463136402087256,0.04724023695145796,154.0
199,bar5s_flow_cnt_cancel_ask_p1_2_sum,0.029358131317971974,0.029358131317971974,0.01487241070797998,4.740455591454486,0.0008406773743412084,0.0108165558797646,155.0
149,bar5s_shape_ask_sz_frac_l08_eob,0.029219881746618964,0.029219881746618964,0.012172967174193035,0.5070748746365441,0.730557374634955,0.0,156.0
301,bar5s_deriv_dabove01_d1_w12,-0.0289961326256657,0.0289961326256657,-0.025701949121534957,0.44324203735758494,0.7773986496298695,0.0,157.0
245,bar5s_deriv_obi0_d1_w12,0.02842457425974836,0.02842457425974836,0.035090640524902794,0.6569848141108948,0.6219829814588573,0.010849742370365068,158.0
11,approach_direction,0.02787660513427266,0.02787660513427266,0.05556736450010591,1.6282804257401253,0.16460485113180734,0.02238068965383766,159.0
300,bar5s_deriv_dabove01_d1_w3,-0.027829738566768528,0.027829738566768528,-0.007805239966157425,0.633119084994328,0.6389135269100321,0.031198043501128314,160.0
226,bar5s_approach_dist_to_level_pts_eob,-0.027763332079158445,0.027763332079158445,-0.04332846459477644,2.092062554077365,0.07957244167791713,0.012208871202803895,161.5
13,dist_to_level_pts,-0.027763332079158445,0.027763332079158445,-0.04332846459477644,2.092062554077365,0.07957244167791713,0.011623544571184752,161.5
136,bar5s_shape_bid_sz_frac_l05_eob,-0.027171870220020208,0.027171870220020208,-0.009364810450420924,1.3390139434001822,0.25324829278207134,0.0,163.0
227,bar5s_approach_dist_to_level_pts_twa,-0.027160328953167293,0.027160328953167293,-0.041058018488745116,2.084410635494742,0.08055557479023648,0.009990571843222273,164.0
287,bar5s_deriv_dask10_d1_w72,-0.027027424855405772,0.027027424855405772,0.011799096396774154,0.7396366475765862,0.5649520846209922,0.003681726617854597,165.0
142,bar5s_shape_ask_sz_frac_l01_eob,-0.02701210903915067,0.02701210903915067,-0.039925756914032634,0.6449379421111744,0.6305063289561929,0.0,166.0
296,bar5s_deriv_dbelow01_d2_w3,0.026774889919724373,0.026774889919724373,0.04136416374708966,0.2181673419572626,0.9284005449825198,0.006088902718702549,167.0
324,bar5s_cumul_trade_vol,0.026262760572188088,0.026262760572188088,0.03245204180373837,5.961833420950685,9.307584664200149e-05,0.020624378132588106,168.0
387,bar5s_setup_obi0_start,0.026249307107944805,0.026249307107944805,0.01996366181914529,0.9821693722182074,0.4161062596975469,0.010034914677333528,169.0
107,bar5s_shape_ask_sz_l06_eob,0.02623492585549509,0.02623492585549509,0.04308336247201281,2.6866266043770266,0.029973029242249042,0.016442971493555003,170.0
92,bar5s_shape_bid_sz_l01_eob,0.026150677755414978,0.026150677755414978,0.030401167475692218,1.490921203956258,0.2024963221833438,0.0,171.0
224,bar5s_wall_bid_nearest_strong_levelidx_eob,-0.02613521569677657,0.02613521569677657,-0.016539371839072423,0.5437309870909921,0.7036469415051064,0.0,172.0
334,bar5s_cumul_flow_net_bid_p1_2,-0.025932580609452836,0.025932580609452836,-0.027809714931542193,5.616420654124611,0.00017404418868515755,0.037466072555868646,173.0
254,bar5s_deriv_obi10_d1_w36,0.025324034833663824,0.025324034833663824,-0.00353836966440963,0.098541095292494,0.9829341126792747,0.014655872810776849,174.0
